transaction_id,amount_minor,amount_log,mcc,mcc_risk,hour_of_day,weekend,velocity_5m,device_trust,network_trust,impossible_travel,new_device,distance_km,is_fraud
tx_07191,4249,8.354674261918463,7995,0.3,7,0,0,-1,1,0,0,10.83,0
tx_07192,1051,6.9584483932976555,5691,0.35,9,0,2,0,1,0,0,16.18,0
tx_07193,4687,8.452761331256848,6011,0.85,10,1,0,1,1,0,0,5.1,0
tx_07194,12556,9.438033557988964,5814,0.3,11,1,1,1,-1,0,1,2.28,0
tx_07195,17155,9.75010324563677,6011,0.85,20,0,1,1,-1,0,0,0.52,0
tx_07196,70819,11.167896725665894,5311,0.4,0,1,4,1,-1,0,1,10.25,0
tx_07197,30999,10.341742483467284,7995,0.3,21,0,1,1,1,0,0,6.52,0
tx_07198,9737,9.183791036742646,4900,0.1,5,1,3,1,0,0,0,2.08,0
tx_07199,3492,8.158516244806831,5412,0.2,22,0,2,1,1,0,0,9.51,0
tx_07200,38101,10.54802205317538,5812,0.45,3,1,1,1,1,0,0,5.86,0
tx_07201,5739,8.655214489313613,5311,0.4,2,0,0,1,1,0,0,1.96,0
tx_07202,4359,8.38022733634308,4900,0.1,2,1,1,1,1,0,0,0.89,0
tx_07203,5480,8.609042845046117,4814,0.55,7,0,2,1,1,0,0,2.96,0
tx_07204,2479,7.8160138391590275,4121,0.2,22,1,3,1,1,0,0,27.6,0
tx_07205,5236,8.563504094279487,5691,0.35,11,0,6,0,1,0,0,11.17,0
tx_07206,6527,8.783855896643942,7995,0.3,3,1,4,1,1,0,0,7.87,0
tx_07207,16306,9.699349742461278,4900,0.1,15,0,1,1,1,0,0,8.3,0
tx_07208,5634,8.636752426473876,5412,0.2,12,0,9,0,1,1,0,1217.79,0
tx_07209,2443,7.8013913202914855,7995,0.3,16,0,1,1,1,0,0,2.78,0
tx_07210,1775,7.4821189235521155,5814,0.3,17,0,1,1,1,0,0,5.36,0
tx_07211,9939,9.20432229965062,4121,0.2,18,0,8,0,1,0,0,4.61,0
tx_07212,8727,9.074291527512907,5691,0.35,3,0,6,0,0,0,0,1.39,0
tx_07213,4811,8.47886807709457,4829,0.8,11,0,1,1,1,0,0,1.3,0
tx_07214,5224,8.561210076833012,4900,0.1,15,1,3,1,0,0,0,4.5,0
tx_07215,11781,9.374328222081633,4900,0.1,13,0,5,0,-1,0,0,2.74,0
tx_07216,30522,10.326235776766852,5712,0.25,23,1,2,1,0,0,0,3.55,0
tx_07217,3882,8.264363329731667,4829,0.8,23,0,3,1,1,0,0,3.92,0
tx_07218,8863,9.089753408987065,4900,0.1,19,0,5,1,1,0,0,26.57,0
tx_07219,20242,9.915564333761576,4900,0.1,5,1,3,1,1,0,0,2.87,0
tx_07220,3897,8.268218880067506,5311,0.4,12,1,2,1,-1,0,0,8.89,0
tx_07221,8025,8.990441550826862,5812,0.45,19,1,1,0,1,0,0,1.39,0
tx_07222,7856,8.969160133175821,5411,0.1,6,0,2,1,1,0,0,26.08,0
tx_07223,2344,7.76004068088038,5311,0.4,17,0,1,-1,1,0,0,40.81,0
tx_07224,9559,9.165343006045447,5691,0.35,5,1,11,0,0,0,0,3.1,1
tx_07225,8393,9.035272443893536,5712,0.25,3,0,9,0,1,0,0,1.1,0
tx_07226,13801,9.532568788180548,4121,0.2,5,0,6,0,1,0,0,0.62,0
tx_07227,2638,7.878155336503324,6011,0.85,22,1,1,1,1,0,0,6.17,0
tx_07228,8223,9.014811987694946,6011,0.85,23,1,3,1,0,0,0,3.46,0
tx_07229,30267,10.317846327814411,5712,0.25,20,1,0,1,-1,0,0,26.68,0
tx_07230,58618,10.978814155095153,5712,0.25,6,1,0,1,1,0,0,7.06,0
tx_07231,27482,10.221322910683318,5812,0.45,18,1,3,1,1,0,0,2.19,0
tx_07232,2662,7.887208585813932,5412,0.2,5,1,6,0,1,0,1,14.79,0
tx_07233,12502,9.433723894495,5411,0.1,3,1,3,0,1,0,0,0.4,0
tx_07234,5147,8.546363568716018,5311,0.4,6,1,3,1,1,0,0,4.8,0
tx_07235,10667,9.275003885301905,4829,0.8,3,1,0,1,1,0,0,5.47,0
tx_07236,3911,8.271804031154709,5968,0.7,15,1,1,1,1,0,0,8.98,0
tx_07237,1599,7.3777589082278725,5311,0.4,16,0,5,0,0,0,0,2.59,0
tx_07238,5872,8.67812085552252,4900,0.1,0,0,2,-1,1,0,0,4.14,0
tx_07239,16182,9.691716587516886,7995,0.3,2,0,1,1,1,0,0,2.66,0
tx_07240,10708,9.278839788400875,5691,0.35,11,1,1,1,1,0,0,9.11,0
tx_07241,11944,9.38806805975991,5712,0.25,2,1,2,0,1,0,0,12.11,0
tx_07242,10004,9.210840247017833,4900,0.1,19,1,5,1,1,0,1,1.8,0
tx_07243,11962,9.389573832170905,4900,0.1,9,1,5,0,1,0,0,11.81,0
tx_07244,13470,9.508294505698569,5814,0.3,9,1,3,1,1,0,0,1.17,0
tx_07245,6274,8.744328763999984,5412,0.2,0,1,1,1,1,0,0,3.67,0
tx_07246,8812,9.08398318309966,4829,0.8,16,0,1,1,1,0,0,14.45,0
tx_07247,42671,10.661298246421795,5968,0.7,17,1,6,0,1,0,0,2.83,0
tx_07248,9322,9.140239744296693,5411,0.1,18,1,2,1,1,0,0,2.77,0
tx_07249,8481,9.045701550034536,5812,0.45,12,0,5,0,1,0,0,6.25,0
tx_07250,8981,9.102977853647683,5311,0.4,6,1,7,0,1,0,0,0.13,0
tx_07251,6622,8.798303718484979,5691,0.35,1,0,9,0,1,0,0,2.12,0
tx_07252,5386,8.591743922680534,5814,0.3,7,0,1,-1,1,0,0,3.1,0
tx_07253,9931,9.203517146628057,6011,0.85,13,1,7,0,1,0,0,3.79,0
tx_07254,5038,8.524962928680598,4829,0.8,2,0,7,0,1,0,0,6.37,0
tx_07255,7093,8.867004635333567,5812,0.45,1,1,0,1,1,0,0,4.71,0
tx_07256,3844,8.254528881939745,6011,0.85,5,1,3,0,1,0,0,21.44,0
tx_07257,9025,9.107864580386947,5712,0.25,1,1,1,-1,1,0,0,40.37,0
tx_07258,14188,9.560222295507314,4829,0.8,0,1,4,1,1,0,0,4.36,0
tx_07259,6660,8.804024902413179,4829,0.8,11,1,1,1,1,0,0,2.25,0
tx_07260,1209,7.098375638590786,4829,0.8,17,0,0,1,1,0,0,22.15,0
tx_07261,14272,9.566124919629768,4814,0.55,11,1,8,0,1,0,0,3.63,0
tx_07262,9130,9.11943049661634,5814,0.3,2,1,3,-1,1,0,0,2.3,0
tx_07263,3170,8.061802274538348,7995,0.3,8,0,5,1,0,0,0,13.07,0
tx_07264,16980,9.739850350946302,5691,0.35,0,0,0,-1,1,0,0,5.05,0
tx_07265,2157,7.67693714581808,5712,0.25,14,0,1,1,-1,0,0,13.72,0
tx_07266,21989,9.998343083548807,5814,0.3,5,0,1,1,1,0,0,2.12,0
tx_07267,7713,8.950792138768174,5411,0.1,9,0,1,-1,1,0,0,3.53,0
tx_07268,944,6.851184927493743,5412,0.2,21,1,1,-1,1,0,0,13.63,0
tx_07269,9649,9.174713194333032,5712,0.25,14,0,1,1,1,0,0,0.35,0
tx_07270,5537,8.619388703730907,5311,0.4,18,1,5,-1,1,0,0,2.82,0
tx_07271,4799,8.476371196895983,4121,0.2,8,1,5,0,-1,0,0,16.67,0
tx_07272,4041,8.304494897963567,5691,0.35,22,1,6,0,1,0,0,3.67,0
tx_07273,7218,8.88447171813916,5968,0.7,17,0,5,0,-1,1,0,4080.93,1
tx_07274,5137,8.544419177669829,4814,0.55,12,0,2,1,0,0,0,2.04,0
tx_07275,1396,7.242082359256962,4900,0.1,13,1,1,1,1,0,0,6.65,0
tx_07276,27273,10.21368914641778,4900,0.1,14,1,2,1,-1,0,0,3.48,0
tx_07277,6458,8.773229786032473,5968,0.7,3,0,1,1,1,0,0,0.7,0
tx_07278,4064,8.310169021981912,5691,0.35,6,0,1,1,0,0,0,3.32,0
tx_07279,2788,7.933438387627489,5691,0.35,16,1,0,1,1,0,0,2.84,0
tx_07280,16939,9.737432968206045,5812,0.45,10,1,2,1,1,0,1,2.29,0
tx_07281,2372,7.771910256435763,4900,0.1,18,0,1,1,1,0,0,1.72,0
tx_07282,9251,9.13259502335133,5812,0.45,12,0,5,1,0,0,1,26.64,1
tx_07283,4678,8.450839690866216,4121,0.2,1,1,1,1,-1,0,0,2.19,0
tx_07284,4944,8.506132244056813,4814,0.55,15,0,1,1,1,0,0,7.34,0
tx_07285,2855,7.957177323459475,5968,0.7,14,0,1,1,1,0,0,4.26,0
tx_07286,4518,8.41604600941128,5812,0.45,8,0,1,1,1,0,1,13.43,0
tx_07287,8214,9.01371703047137,4829,0.8,18,0,4,0,0,0,0,39.66,0
tx_07288,10185,9.22876950744455,5412,0.2,8,1,0,1,1,0,0,31.67,0
tx_07289,3862,8.259199362666282,4121,0.2,2,0,0,1,1,0,0,2.62,0
tx_07290,7471,8.918917979908679,5812,0.45,2,1,1,-1,1,0,0,9.71,0
tx_07291,18943,9.849242537683732,5814,0.3,21,1,8,0,-1,0,0,20.44,0
tx_07292,1679,7.426549072397305,4900,0.1,9,0,1,1,0,0,0,3.5,0
tx_07293,8097,8.999372396592106,5311,0.4,9,1,1,1,1,0,0,16.68,0
tx_07294,3301,8.102283624480073,4900,0.1,7,0,0,1,1,0,0,5.14,0
tx_07295,2996,8.005367067316664,5411,0.1,17,1,0,1,0,0,0,1.06,0
tx_07296,10437,9.25320827220336,4900,0.1,14,0,3,0,1,0,0,53.75,0
tx_07297,4852,8.487352349405215,4900,0.1,21,1,1,1,1,0,0,0.62,0
tx_07298,2564,7.84971375760487,5412,0.2,21,1,1,-1,-1,0,0,0.95,0
tx_07299,28659,10.263257701382162,6011,0.85,23,0,4,1,1,0,0,2.82,0
tx_07300,19521,9.879297313734911,5814,0.3,7,0,5,-1,-1,0,0,14.9,0
tx_07301,1299,7.170119543449628,5311,0.4,14,0,2,1,1,0,0,10.02,0
tx_07302,2007,7.60489448081162,7995,0.3,8,1,3,1,1,0,0,48.09,0
tx_07303,14313,9.568993358298544,4829,0.8,16,0,1,1,-1,0,0,16.62,0
tx_07304,6214,8.734721003944811,6011,0.85,17,1,4,1,1,1,0,721.08,0
tx_07305,33885,10.430757228718052,5311,0.4,6,0,1,1,0,0,0,21.24,0
tx_07306,14628,9.590761138978086,5691,0.35,20,0,7,0,0,0,0,3.54,0
tx_07307,10826,9.289798293310898,4829,0.8,6,0,1,1,1,0,0,5.72,1
tx_07308,3085,8.034631032923107,5814,0.3,23,0,2,1,1,0,0,2.75,0
tx_07309,12991,9.472089062401459,5311,0.4,20,1,3,1,1,0,0,17.96,0
tx_07310,2424,7.793586803371584,6011,0.85,0,1,2,1,0,0,0,3.22,0
tx_07311,28146,10.245196055952587,4814,0.55,9,1,1,1,0,0,0,1.01,0
tx_07312,12164,9.406318255217624,5691,0.35,9,1,4,1,1,0,0,1.0,0
tx_07313,3720,8.221747728346623,4829,0.8,19,0,6,0,1,0,0,1.29,0
tx_07314,17494,9.769670404801788,6011,0.85,17,1,0,1,1,0,0,8.77,0
tx_07315,68502,11.134632818911754,5411,0.1,1,1,3,-1,1,0,0,4.05,0
tx_07316,6624,8.798605650854423,5812,0.45,20,0,1,1,1,0,0,5.07,0
tx_07317,13740,9.528139343331775,6011,0.85,5,1,1,1,-1,0,0,7.87,0
tx_07318,5404,8.595079730073309,5691,0.35,8,1,3,1,1,0,0,9.07,0
tx_07319,8833,9.086363192156472,4121,0.2,4,0,2,1,1,0,0,3.33,0
tx_07320,1946,7.5740450053721995,4900,0.1,3,1,0,1,1,0,0,4.36,0
tx_07321,8141,9.004791129062925,4829,0.8,12,1,0,1,1,0,0,2.83,0
tx_07322,8489,9.046644279305394,6011,0.85,2,0,0,1,1,0,0,7.6,0
tx_07323,44991,10.714239975170337,6011,0.85,1,1,4,0,0,0,0,4.33,0
tx_07324,1480,7.300472814267799,5412,0.2,18,0,2,-1,1,0,0,1.7,0
tx_07325,6237,8.738414897167749,6011,0.85,8,1,1,1,0,0,0,5.48,0
tx_07326,27692,10.22893495265826,4900,0.1,15,0,1,1,1,0,1,11.02,0
tx_07327,6474,8.775703886567738,5812,0.45,23,1,3,1,1,0,0,40.74,0
tx_07328,6922,8.842604480678025,5411,0.1,1,1,2,1,1,0,0,1.2,0
tx_07329,3691,8.213923595622743,4900,0.1,19,0,0,1,1,0,0,1.05,0
tx_07330,3358,8.119398589612294,4900,0.1,2,0,1,1,1,0,1,0.88,0
tx_07331,1437,7.271008538280992,5411,0.1,18,0,8,0,1,0,0,2.29,0
tx_07332,4480,8.407601514786142,5311,0.4,7,1,5,1,1,0,0,3.91,0
tx_07333,3182,8.065579427282092,4829,0.8,3,1,5,-1,1,0,0,2.86,0
tx_07334,9112,9.117457244496126,5311,0.4,5,1,6,0,1,0,0,0.87,0
tx_07335,3854,8.25712628599743,4814,0.55,8,0,2,1,1,0,0,27.51,0
tx_07336,5164,8.549660381553739,7995,0.3,17,1,3,1,-1,0,0,0.53,0
tx_07337,5301,8.57583938684897,5411,0.1,16,0,1,1,1,0,0,41.33,0
tx_07338,7781,8.9595686535445,4814,0.55,17,1,0,1,0,0,0,9.73,0
tx_07339,4930,8.503297086224126,5712,0.25,0,0,4,1,1,0,0,27.42,0
tx_07340,2970,7.9966538754626075,6011,0.85,23,1,1,1,1,0,0,1.5,0
tx_07341,8837,9.086815885690685,5411,0.1,10,0,3,1,1,0,0,3.22,0
tx_07342,22455,10.019313118041719,5968,0.7,2,1,3,1,1,0,1,3.85,0
tx_07343,9202,9.127284796838858,5712,0.25,22,0,1,1,1,0,0,2.88,0
tx_07344,4563,8.425954710981966,5814,0.3,19,1,8,0,1,0,0,6.61,0
tx_07345,7246,8.888342869109282,5311,0.4,1,1,1,-1,1,0,0,6.71,0
tx_07346,1161,7.057897937411856,4121,0.2,10,0,7,0,1,0,0,1.7,0
tx_07347,7135,8.872907674259846,5311,0.4,21,1,1,1,1,0,0,48.07,0
tx_07348,5568,8.624970783589669,6011,0.85,16,0,2,1,1,0,0,1.3,0
tx_07349,3356,8.118802996980035,5968,0.7,4,0,2,1,0,0,0,8.93,0
tx_07350,3987,8.291045131081729,5814,0.3,16,1,7,-1,1,0,0,6.69,0
tx_07351,5516,8.61558951327243,6011,0.85,4,0,3,1,1,1,0,1975.91,1
tx_07352,20910,9.9480306152868,5411,0.1,8,0,5,1,1,0,0,0.25,0
tx_07353,22986,10.042684117724416,5311,0.4,4,1,6,0,1,0,0,3.96,0
tx_07354,3373,8.123854263105914,6011,0.85,16,0,3,1,1,0,0,3.99,0
tx_07355,4979,8.513185170018698,5712,0.25,22,1,1,-1,1,0,0,7.79,0
tx_07356,5101,8.537387898701757,5311,0.4,1,0,1,1,0,0,0,1.0,0
tx_07357,17575,9.774289614064447,4900,0.1,14,1,2,1,0,0,0,7.3,0
tx_07358,9353,9.143559338285831,6011,0.85,5,1,3,-1,1,0,0,13.26,0
tx_07359,8896,9.093469420244768,4121,0.2,18,1,0,1,1,1,0,3314.03,1
tx_07360,13556,9.51465829807939,4121,0.2,3,0,4,1,1,0,0,5.21,0
tx_07361,4622,8.438799123988225,5814,0.3,8,0,2,1,1,0,0,20.71,0
tx_07362,29758,10.300886886231925,4121,0.2,4,0,9,1,-1,0,0,14.55,0
tx_07363,8132,9.003685138166775,4829,0.8,20,1,0,1,1,0,0,2.15,0
tx_07364,3612,8.19229373114764,7995,0.3,1,0,1,1,1,0,0,6.3,0
tx_07365,6549,8.787220328629298,5411,0.1,13,1,3,1,1,0,0,16.37,0
tx_07366,26252,10.17553554720394,5814,0.3,2,0,3,1,0,0,0,35.51,0
tx_07367,5439,8.601534339849989,5412,0.2,14,1,1,1,1,0,0,2.37,0
tx_07368,20075,9.907280350774824,4814,0.55,18,1,1,1,1,0,0,1.77,0
tx_07369,4497,8.411388132519262,4829,0.8,18,1,6,0,1,0,0,1.45,0
tx_07370,3935,8.277920258172143,5814,0.3,0,0,1,1,1,0,0,1.07,0
tx_07371,15242,9.63187566026184,4814,0.55,18,0,1,1,1,0,0,5.11,0
tx_07372,3551,8.17526610411206,5712,0.25,7,0,0,1,-1,0,0,2.29,0
tx_07373,17793,9.786616600804713,5311,0.4,16,0,2,1,1,0,1,10.09,0
tx_07374,11375,9.339261152043022,5411,0.1,23,0,0,1,1,0,0,2.45,0
tx_07375,3552,8.175547596021026,7995,0.3,2,1,0,-1,1,0,0,1.3,0
tx_07376,7611,8.93748122841604,5712,0.25,8,1,0,1,1,0,0,15.88,0
tx_07377,4836,8.484049972822984,5712,0.25,20,0,7,0,1,0,0,4.75,0
tx_07378,11347,9.336796795928741,5311,0.4,3,1,1,1,1,0,1,13.85,0
tx_07379,48951,10.798595505142377,5411,0.1,6,1,4,0,1,0,0,2.74,0
tx_07380,5727,8.653121708640482,5812,0.45,13,1,3,0,1,0,0,40.26,0
tx_07381,13524,9.512295103714683,4121,0.2,23,0,2,0,1,0,0,7.73,0
tx_07382,8336,9.028458718410613,4900,0.1,7,0,1,1,1,0,0,1.33,0
tx_07383,8333,9.0280988119824,5712,0.25,9,1,0,1,0,0,0,0.7,0
tx_07384,6962,8.848365694942547,5712,0.25,19,1,1,1,-1,0,0,7.2,0
tx_07385,3607,8.190908881182514,4814,0.55,2,1,2,1,1,0,0,8.4,0
tx_07386,11199,9.323669057283185,5968,0.7,7,1,2,1,1,0,0,11.75,0
tx_07387,6191,8.731013415269564,5691,0.35,7,0,4,0,1,0,0,0.59,0
tx_07388,3448,8.145839612936841,4900,0.1,9,1,2,1,1,0,0,0.61,0
tx_07389,21346,9.9686664935611,5814,0.3,13,0,5,1,1,0,0,0.57,0
tx_07390,8948,9.099297073182859,7995,0.3,5,0,5,0,-1,0,1,1.64,0
tx_07391,6558,8.788593431293735,5411,0.1,9,1,1,1,0,0,0,10.35,0
tx_07392,29092,10.278252874394655,4900,0.1,22,0,5,0,1,0,0,5.09,0
tx_07393,1424,7.261927092702751,5311,0.4,19,0,8,0,1,0,0,0.65,0
tx_07394,27292,10.214385538037911,5712,0.25,22,0,1,1,1,0,0,0.81,0
tx_07395,3530,8.169336395928386,4121,0.2,16,0,0,1,0,0,0,7.47,0
tx_07396,9958,9.20623194393164,5412,0.2,13,0,1,-1,1,1,0,3470.7,0
tx_07397,4659,8.446770727119691,4121,0.2,5,1,1,1,-1,0,0,9.22,0
tx_07398,3389,8.128585200374497,4121,0.2,3,1,1,-1,1,0,1,32.23,0
tx_07399,28378,10.25340471401148,5412,0.2,12,0,2,1,1,0,0,8.06,0
tx_07400,47504,10.76859024764085,5814,0.3,9,0,0,1,1,0,0,31.47,0
tx_07401,6601,8.795127912413138,6011,0.85,18,1,1,1,1,0,0,91.36,0
tx_07402,11202,9.323936878558722,4814,0.55,0,1,3,1,-1,0,0,3.91,0
tx_07403,8598,9.059401196410896,4900,0.1,21,0,0,1,1,0,0,11.76,0
tx_07404,42157,10.64917974375984,5411,0.1,4,0,0,1,-1,0,0,0.37,0
tx_07405,1094,6.9985096422506015,5712,0.25,9,0,1,1,1,0,0,11.96,0
tx_07406,11654,9.363490551469857,7995,0.3,8,0,1,1,1,0,0,1.39,0
tx_07407,4082,8.314587291319576,5812,0.45,22,0,7,0,1,0,0,10.44,0
tx_07408,869,6.76849321164863,5691,0.35,17,0,0,1,1,0,0,2.91,0
tx_07409,5783,8.6628507638386,4121,0.2,0,1,3,1,1,0,0,8.57,0
tx_07410,47137,10.760834748776333,4814,0.55,20,1,1,1,-1,0,0,1.2,0
tx_07411,4367,8.38206051742474,4829,0.8,16,1,0,1,1,0,0,3.25,0
tx_07412,17264,9.756436609824092,5812,0.45,1,1,3,1,1,0,1,12.34,0
tx_07413,25436,10.143960085972113,5311,0.4,18,0,0,-1,1,0,0,7.66,0
tx_07414,8047,8.99317889233952,4900,0.1,0,1,0,1,0,0,0,0.49,0
tx_07415,9133,9.119758993744945,5812,0.45,10,0,0,-1,0,0,0,4.19,0
tx_07416,1595,7.3752557780097545,5968,0.7,3,0,4,0,1,0,1,2.33,0
tx_07417,4125,8.325063693631197,5412,0.2,0,1,6,0,1,1,0,2053.51,1
tx_07418,19280,9.866875434039397,6011,0.85,13,1,1,1,1,0,0,2.11,0
tx_07419,8628,9.062883902508307,5814,0.3,16,1,2,1,-1,0,0,12.54,0
tx_07420,11547,9.354267540782825,5814,0.3,11,1,0,1,-1,0,0,32.44,0
tx_07421,9243,9.131729971394272,6011,0.85,8,0,3,1,1,0,0,10.39,0
tx_07422,65354,11.087589227219652,4829,0.8,12,1,2,1,1,0,0,2.32,0
tx_07423,5411,8.59637398929068,5814,0.3,3,0,1,1,0,0,1,5.26,0
tx_07424,37433,10.530334661338841,7995,0.3,1,0,2,1,1,0,0,5.23,0
tx_07425,9246,9.132054453577638,7995,0.3,3,0,1,1,1,1,0,1711.88,0
tx_07426,40728,10.61469564841373,5712,0.25,1,1,2,1,1,0,0,5.12,0
tx_07427,2544,7.841885928984623,5814,0.3,18,1,1,1,1,0,0,10.37,0
tx_07428,9707,9.180705566846491,6011,0.85,14,0,1,1,1,0,0,5.36,0
tx_07429,5604,8.63141433550626,5968,0.7,4,1,0,1,1,0,0,9.42,0
tx_07430,9299,9.137769679141348,6011,0.85,13,1,2,1,0,0,0,14.59,0
tx_07431,26015,10.166467012347537,5968,0.7,11,1,1,1,1,0,0,1.35,0
tx_07432,11673,9.365119425763737,5411,0.1,2,1,4,-1,1,0,0,4.1,0
tx_07433,25966,10.164581780078812,5814,0.3,23,1,3,1,1,0,0,3.68,0
tx_07434,4309,8.368693183097793,5411,0.1,22,0,4,1,1,0,0,12.5,0
tx_07435,3727,8.223627175805483,5968,0.7,18,0,0,1,1,1,1,4467.85,1
tx_07436,8271,9.02063159674821,5968,0.7,19,0,3,1,1,0,0,2.04,1
tx_07437,7851,8.968523555396352,7995,0.3,13,1,1,1,-1,0,0,2.96,0
tx_07438,6827,8.828787083914332,5712,0.25,19,0,10,0,1,0,0,5.88,0
tx_07439,3276,8.094683648698815,5412,0.2,12,1,5,0,1,0,0,10.2,0
tx_07440,25435,10.143920772387299,4829,0.8,3,0,2,1,1,0,0,2.14,0
tx_07441,5770,8.660600654710967,5712,0.25,4,0,1,1,1,1,1,4776.53,1
tx_07442,31569,10.359962581552038,5691,0.35,20,0,6,0,1,0,1,2.41,0
tx_07443,8244,9.0173622349937,5691,0.35,10,1,2,1,1,0,0,2.54,0
tx_07444,15081,9.621257258762592,5812,0.45,17,1,1,1,1,0,0,2.99,0
tx_07445,13836,9.535101442669385,5968,0.7,3,0,3,0,1,0,0,7.85,0
tx_07446,3722,8.222285073872717,4829,0.8,10,0,2,1,1,0,0,15.16,0
tx_07447,11545,9.354094335620879,5412,0.2,2,1,7,0,1,0,0,2.47,0
tx_07448,50873,10.837107266532058,5814,0.3,5,0,1,1,0,0,0,0.62,0
tx_07449,10344,9.244258590179644,5968,0.7,2,1,2,0,1,0,1,6.99,0
tx_07450,19175,9.86141477611422,5814,0.3,4,0,0,1,0,0,0,0.74,0
tx_07451,15737,9.663833449094929,5968,0.7,14,1,0,1,1,0,0,24.5,0
tx_07452,10904,9.29697667863573,5968,0.7,0,1,1,1,1,0,0,4.46,0
tx_07453,9724,9.182455168486648,7995,0.3,4,0,1,1,1,0,0,6.26,0
tx_07454,13700,9.525224101853109,5712,0.25,16,0,3,1,1,0,1,16.97,0
tx_07455,16819,9.73032393352694,4900,0.1,3,1,0,1,-1,0,0,3.58,0
tx_07456,2254,7.720905251936779,5691,0.35,13,1,3,1,1,0,0,7.77,0
tx_07457,10302,9.240190393945069,5812,0.45,20,0,0,1,1,0,0,7.86,0
tx_07458,6838,8.830396801098097,4814,0.55,18,0,1,1,0,0,0,37.69,0
tx_07459,5615,8.633374945705647,5814,0.3,2,0,0,-1,1,0,0,57.85,0
tx_07460,27899,10.236381967809457,5691,0.35,3,0,1,1,1,0,0,4.63,0
tx_07461,4059,8.308938252595778,7995,0.3,16,1,2,1,1,0,0,29.75,0
tx_07462,2165,7.680637427560936,4829,0.8,8,1,6,0,1,0,0,0.4,0
tx_07463,17346,9.76117485976141,6011,0.85,10,0,1,1,1,0,0,3.63,0
tx_07464,2113,7.656337166430183,5412,0.2,11,0,2,1,1,0,0,10.57,0
tx_07465,1305,7.174724309836376,5712,0.25,13,1,0,1,0,0,0,0.9,1
tx_07466,19303,9.868067607304868,5812,0.45,10,1,1,1,1,0,0,65.41,0
tx_07467,9471,9.156095357123787,5712,0.25,0,0,0,-1,1,0,0,29.18,0
tx_07468,12762,9.45430563898269,6011,0.85,2,0,7,0,1,0,0,3.2,0
tx_07469,5350,8.585038738311304,4829,0.8,0,1,4,1,1,0,0,65.49,0
tx_07470,2186,7.690286020676768,5814,0.3,6,1,0,-1,1,0,0,12.73,0
tx_07471,2640,7.878912912297133,7995,0.3,19,1,2,1,1,0,0,6.6,0
tx_07472,6289,8.746716349694486,4900,0.1,23,1,2,1,1,0,0,8.45,0
tx_07473,2432,7.796880342783522,4900,0.1,11,0,2,1,1,0,0,1.99,0
tx_07474,10904,9.29697667863573,5412,0.2,0,1,3,1,1,0,0,6.05,0
tx_07475,5249,8.565983355585669,5814,0.3,1,1,3,1,1,0,0,1.87,0
tx_07476,9710,9.181014542594355,7995,0.3,19,0,1,1,1,0,0,4.96,0
tx_07477,9439,9.152711259139547,5968,0.7,8,0,1,1,-1,0,0,5.62,0
tx_07478,11762,9.372714290960442,5968,0.7,21,0,3,1,1,0,1,6.42,0
tx_07479,13091,9.47975663562107,5412,0.2,12,1,0,1,1,0,0,4.88,0
tx_07480,5875,8.678631537293768,5812,0.45,21,1,0,-1,1,0,1,83.33,0
tx_07481,9701,9.180087328805161,4829,0.8,3,1,4,0,0,0,0,0.72,1
tx_07482,10192,9.229456489168413,5412,0.2,20,0,2,1,1,0,0,0.57,0
tx_07483,811,6.699500340161678,4829,0.8,13,1,1,1,1,0,0,1.73,0
tx_07484,15054,9.619465440915834,4121,0.2,10,0,0,1,0,0,0,4.85,0
tx_07485,9392,9.147720009994515,5968,0.7,12,1,2,1,1,0,0,3.08,0
tx_07486,13919,9.54108193388841,5968,0.7,7,0,1,1,0,1,0,3354.91,1
tx_07487,2399,7.783224016336037,5691,0.35,14,1,4,0,1,0,0,48.9,0
tx_07488,6034,8.705331133531631,4121,0.2,18,1,4,1,1,0,0,9.46,0
tx_07489,2888,7.968665700466235,4814,0.55,19,1,0,-1,1,0,1,3.32,0
tx_07490,16524,9.712629664719888,4814,0.55,23,1,5,0,1,0,0,1.64,0
tx_07491,2144,7.6708948313621175,5814,0.3,9,1,3,1,1,0,0,3.58,0
tx_07492,3371,8.123261319121745,4829,0.8,18,0,3,-1,1,0,0,2.69,0
tx_07493,13531,9.512812529900598,4900,0.1,21,0,6,1,1,0,0,7.85,0
tx_07494,4479,8.40737832540903,6011,0.85,0,1,0,-1,-1,0,0,1.04,0
tx_07495,3372,8.12355783506165,6011,0.85,11,0,0,1,-1,0,0,1.93,0
tx_07496,19275,9.866616077760224,5814,0.3,16,1,2,1,1,0,0,13.78,0
tx_07497,20040,9.905535454153428,5311,0.4,10,1,2,1,1,0,0,2.4,0
tx_07498,16174,9.691222119369101,5712,0.25,2,1,2,1,-1,0,0,10.56,0
tx_07499,18241,9.811481906740104,4829,0.8,15,0,10,0,1,0,0,4.54,0
tx_07500,6537,8.785386587284156,6011,0.85,9,1,2,0,1,0,1,3.6,0
tx_07501,6706,8.810907036099737,4814,0.55,14,0,1,1,0,0,1,2.12,1
tx_07502,4401,8.389814262086407,5814,0.3,0,0,4,0,1,0,0,5.37,0
tx_07503,9552,9.164610520270008,5691,0.35,0,1,0,1,1,0,1,3.86,0
tx_07504,4933,8.503905297089302,5814,0.3,14,0,1,1,0,0,0,0.28,0
